reuse_time,counts
11840,1030
11872,1018
11904,973
11936,1016
11968,1037
12000,973
12032,989
12064,923
12096,973
12128,949
12160,972
12192,1060
12224,984
12256,992
12288,974
12320,1010
12352,966
12384,1042
12416,1015
12448,1060
12480,1082
12512,1076
12544,1032
12576,1064
12608,1040
12640,1066
12672,1094
12704,1033
12736,1078
12768,1016
12800,1099
12832,1102
12864,1064
12896,1145
12928,1116
12960,1127
12992,1144
13024,1095
13056,1039
13088,1138
13120,1124
13152,1024
13184,1112
13216,1071
13248,1142
13280,1058
13312,1065
13344,1070
13376,1026
13408,1056
13440,1035
13472,1039
13504,1040
13536,1045
13568,1004
13600,1048
13632,1025
13664,965
13696,984
13728,972
13760,992
13792,965
13824,934
13856,954
13888,918
13920,916
13952,929
13984,874
14016,919
14048,905
14080,841
14112,835
14144,831
14176,861
14208,850
14240,837
14272,860
14304,807
14336,799
14368,846
14400,799
14432,825
14464,814
14496,824
14528,819
14560,872
14592,847
14624,824
14656,856
14688,880
14720,910
14752,797
14784,905
14816,910
14848,954
14880,938
14912,964
14944,974
14976,952
15008,937
15040,929
15072,924
15104,942
15136,903
15168,854
15200,806
15232,874
15264,868
15296,830
15328,837
15360,906
15392,806
15424,863
15456,867
15488,797
15520,871
15552,794
15584,828
15616,695
15648,780
15680,845
15712,803
15744,756
15776,757
15808,713
15840,715
15872,712
15904,709
15936,691
15968,677
16000,688
16032,729
16064,712
16096,744
16128,735
16192,1457
16256,1556
16320,1581
16384,1560
16448,1479
16512,1429
16576,1431
16640,1420
16704,1441
16768,1438
16832,1453
16896,1500
16960,1428
17024,1333
17088,1245
17152,1275
17216,1330
17280,1297
17344,1249
17408,1266
17472,1209
17536,1105
17600,1098
17664,1080
17728,1233
17792,1157
17856,1102
17920,1129
17984,1129
18048,1079
18112,1023
18176,983
18240,1017
18304,927
18368,1043
18432,1002
18496,1053
18560,1058
18624,1044
18688,1073
18752,1054
18816,1127
18880,1014
18944,1131
19008,977
19072,973
19136,948
19200,906
19264,900
19328,927
19392,926
19456,844
19520,978
19584,973
19648,1043
19712,1035
19776,1001
19840,971
19904,937
19968,992
20032,945
20096,955
20160,942
20224,951
20288,925
20352,933
20416,959
20480,903
20544,891
20608,849
20672,898
20736,863
20800,836
20864,792
20928,759
20992,816
21056,790
21120,800
21184,851
21248,837
21312,761
21376,747
21440,764
21504,718
21568,765
21632,809
21696,795
21760,806
21824,750
21888,778
21952,784
22016,741
22080,782
22144,774
22208,796
22272,719
22336,782
22400,787
22464,739
22528,782
22592,800
22656,788
22720,746
22784,766
22848,773
22912,687
22976,755
23040,778
23104,734
23168,766
23232,738
23296,714
23360,726
23424,726
23488,699
23552,662
23616,711
23680,746
23744,728
23808,768
23872,716
23936,704
24000,717
24064,733
24128,688
24192,666
24256,716
24320,700
24384,660
24448,686
24512,750
24576,706
24640,693
24704,765
24768,745
24832,744
24896,728
24960,682
25024,718
25088,693
25152,702
25216,684
25280,686
25344,654
25408,693
25472,679
25536,617
25600,673
25664,634
25728,612
25792,643
25856,632
25920,678
25984,676
